Method,Path,Body,Single_Q,Double_Q,Dashes,Braces,Slashes,Dots,Asterik,Bad_Words,target
POST,/request/v1/consentreceipts,"{""requestInformation"":""eyJhbGciOiJSUzUxMiJ9.eyJvdEp3dFZlcnNpb24iOjEsInByb2Nlc3NJZCI6IjZmYzMwMThhLWMzNGYtNDk4NC05YTgyLTVlZWM5Mjg4MzVkMyIsInByb2Nlc3NWZXJzaW9uIjo1OSwiaWF0IjoiMjAyMC0wOC0xM1QyMTozNTozNS44OTciLCJtb2MiOiJDT09LSUUiLCJzdWIiOiJDb29raWUgVW5pcXVlIElkIiwiaXNzIjpudWxsLCJ0ZW5hbnRJZCI6ImVjNDg3NDVjLTBiOTYtNDdkYS1hYTQxLWY5NTlhYjc5YTgxOCIsImRlc2NyaXB0aW9uIjoiVGhpcyBjb2xsZWN0aW9uIHBvaW50IGNhcHR1cmVzIHRoZSBjdXJyZW50IHNpdGUgdmlzaXRvciBjb25zZW50IHByZWZlcmVuY2VzIGZvciB0aGUgZG9tYWluOiB0aW1lLmNvbS1lbiBzcGVjaWZpZWQuIiwiY29uc2VudFR5cGUiOiJDT09LSUVCQU5ORVIiLCJkb3VibGVPcHRJbiI6ZmFsc2UsInJlY29uZmlybUFjdGl2ZVB1cnBvc2UiOmZhbHNlLCJkeW5hbWljQ29sbGVjdGlvblBvaW50IjpmYWxzZSwiYXV0aGVudGljYXRpb25SZXF1aXJlZCI6ZmFsc2UsInBvbGljeV91cmkiOiJ0aW1lLmNvbSIsImFsbG93Tm90R2l2ZW5Db25zZW50cyI6ZmFsc2UsInB1cnBvc2VzIjpbeyJpZCI6IjA0YzJmOWI4LWRlNjYtNDRmMC1hMDAwLTRjMTE4NDhlZWNiOSIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiI3ZGJhZDkyOS0xMjZhLTQzZDYtOTExZC1iMDExNGUzNmZlNjEiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiNjYzOWE3YTMtYzdjMi00YmFhLWE0ODYtZTg2YTg5ZTliNjUwIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6ImJjMzRlNmQyLTk5ZGYtNDVkMy04OGI4LTYwZjc0ZTQyNDQwMyIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiI0ZGQ0NTU0Ni1lYjdhLTQ4NzgtOGM4ZC05Yjk0YTM2YTk2MzMiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiYmY5YmQyNDEtNzUwNy00OWVjLWE3NDUtYWY2ZWM0ODg2MmM5IiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6IjEzMDI5NDk1LTA2ZjAtNDM2OS04NTY0LTdmODEwMDgyNzZjMyIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiJlYjNlZjYzNy0xZjliLTRmYWEtOTRiMS1iMDUwMGVhZmFmODciLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiNjgzZjdkZjUtMmFhNS00N2U2LTllODUtMjE5MGRjNGQ0ZWU2IiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6Ijk5N2FiMzNiLTJjOWItNDhlMi1hZWY0LWFhY2I0NWE2MjNiOCIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiI0NjU0Y2JlMi1lOTNmLTRiYTYtYjhmMi03YTczZDRiMzc3ZTQiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiYzEyZTMzMDMtMTVkNi00YzE3LThhZDItYmNhNzM1N2M0MzljIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6ImYyOWI4YzNkLTA3MjQtNGViYy04ZDc2LTI1NDExN2NmYTdiMSIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiJjMmM0ODI0OC01MDA3LTQ1MmItODlhNy1jYzE1Nzc0YWE1MDYiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiNjQyYmYzMjUtMWUyNC00NWM3LTkzYjQtMTg2MGQ0NzNkMzRmIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6IjRjN2VjYjI4LWYzYTItNDZiZi04OTVkLTMxNDBlZGJkODFmMSIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiIzZTdlYTliYS1lNTdhLTRlOTEtODNkMS05ODBhZGIwY2RkMjIiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiZTJlNWU3NDItMTNhNy00YTU3LThlMzgtMzgyNGFkYjQxZGFkIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6IjY4NzNiMzk1LTFjOWEtNDA0Ni05NmY4LTgwYWZlMzdjNzRjOCIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiIyODY1OTk0Mi03ZGYzLTQzMzEtOGQyZC1lNDFkNzA3NTM0NDAiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiODU3N2M0NTMtZTkyZi00ZDdjLWEwM2YtOWY5OGZmNWQ0ODhkIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6IjVlMzg0ZjFlLWRhODAtNDY1Ni04NzczLThiZTM1OWYxNjJhYiIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiI5YzNhMDY3My1hYjQwLTRhMzgtODNjZS1kMjA1MmVhN2ViMTQiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiYzMwMjM4YzMtYmMyOC00OTk0LWJkYmEtNzAwODg4ZTk2YTM3IiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6Ijk5YTRlMWRiLWE1ZDctNDM4Ny05ZTljLWY5Y2NjODQzZmU2NCIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119LHsiaWQiOiJkYTdiNzY2OS1iNzc3LTQwOTUtYmMzYy0xMzBhZjA5ODNlOGIiLCJ2ZXJzaW9uIjoxLCJwYXJlbnRJZCI6bnVsbCwidG9waWNzIjpbXSwiY3VzdG9tUHJlZmVyZW5jZXMiOltdfSx7ImlkIjoiMGI0ZDBhZTktNjdmZi00M2VjLWFjMDctNDE4OTc0ZDkyNTRkIiwidmVyc2lvbiI6MSwicGFyZW50SWQiOm51bGwsInRvcGljcyI6W10sImN1c3RvbVByZWZlcmVuY2VzIjpbXX0seyJpZCI6IjAwZWQ0ZDZkLWZmZTQtNDZmYS1hM2I4LWFhMWNlNTk3YmYxZSIsInZlcnNpb24iOjEsInBhcmVudElkIjpudWxsLCJ0b3BpY3MiOltdLCJjdXN0b21QcmVmZXJlbmNlcyI6W119XSwibm90aWNlcyI6W10sImRzRGF0YUVsZW1lbnRzIjpbIlVzZXJBZ2VudCIsIkNvdW50cnkiLCJJbnRlcmFjdGlvblR5cGUiXX0.X-IZYqGWx1VK3MAx4g66cyfaqjZZwWDDsliAO-8OmjuCMPhyBMir7z9tQHdaPT2DKcuPXPBIpNWZpXFMRpJXOI8U3RmZhfi18dOXvmPj2DvtSqWPvWBVIVtwD_AegkqFSTLpEAGG6zJYNnZ78brGJWZgXJjYDPquHXnZ9fzRL-UZz8kcwaV0lA6rsaFbxXKKhI2MDqdbBpXu_2yxY_Gy9nkinDuHWuipVCmxD25eIgGQJWfXAy4A3kV7UPDzTDNudW56Wqz-F1tgsz_ORem5KlMS5s55E6rfOnHd5RGSRG5LS0DMwiEzRf_rUmm1mMJ3e4wAmeFw2aYlSXhOd8mqj22-ND-VY-d_ucX7klSl58SH6G_NHpxPnsNJxGvd-FEf6tuZ1leJW9Q7YVYwwPJEYe8QNiq5klXIKmtc_B9nI8pmmGfjWlKUGRaGcOuNz3L3bupySnMwBOi2uTHMOgo7ILmN0FIJpa0vQYdF24ic60AkGYv6x-7vqBCK7Yrgx84J_VjN4hNq4uKvuN7n5tHmzEdVB0Gu5Zuf8DTxrjXDd5rNoO8h5oymV41aOGv-MAGiKqwqPe28iz538eV6O0XO3PejId5rgW4IkQsTNj--ZrXiBi0NWtErrlo6pmIs4A5DaRI5rXmx0l6JbIw4AZYZ6lyUDeZMS42UMObPDnP0BQ0"",""identifier"":""7bff2700-edb1-466e-9e5f-f6bdf2d54633"",""customPayload"":{""Interaction"":1,""AddDefaultInteraction"":false},""isAnonymous"":true,""test"":false,""purposes"":[{""Id"":""00ED4D6D-FFE4-46FA-A3B8-AA1CE597BF1E"",""TransactionType"":""NO_CHOICE""},{""Id"":""E2E5E742-13A7-4A57-8E38-3824ADB41DAD"",""TransactionType"":""CONFIRMED""},{""Id"":""6873B395-1C9A-4046-96F8-80AFE37C74C8"",""TransactionType"":""CONFIRMED""},{""Id"":""EB3EF637-1F9B-4FAA-94B1-B0500EAFAF87"",""TransactionType"":""CONFIRMED""},{""Id"":""13029495-06F0-4369-8564-7F81008276C3"",""TransactionType"":""CONFIRMED""},{""Id"":""04C2F9B8-DE66-44F0-A000-4C11848EECB9"",""TransactionType"":""CONFIRMED""},{""Id"":""99A4E1DB-A5D7-4387-9E9C-F9CCC843FE64"",""TransactionType"":""CONFIRMED""},{""Id"":""DA7B7669-B777-4095-BC3C-130AF0983E8B"",""TransactionType"":""CONFIRMED""},{""Id"":""997AB33B-2C9B-48E2-AEF4-AACB45A623B8"",""TransactionType"":""CONFIRMED""},{""Id"":""4C7ECB28-F3A2-46BF-895D-3140EDBD81F1"",""TransactionType"":""CONFIRMED""},{""Id"":""F29B8C3D-0724-4EBC-8D76-254117CFA7B1"",""TransactionType"":""CONFIRMED""},{""Id"":""683F7DF5-2AA5-47E6-9E85-2190DC4D4EE6"",""TransactionType"":""CONFIRMED""},{""Id"":""C2C48248-5007-452B-89A7-CC15774AA506"",""TransactionType"":""CONFIRMED""},{""Id"":""3E7EA9BA-E57A-4E91-83D1-980ADB0CDD22"",""TransactionType"":""CONFIRMED""},{""Id"":""9C3A0673-AB40-4A38-83CE-D2052EA7EB14"",""TransactionType"":""CONFIRMED""},{""Id"":""8577C453-E92F-4D7C-A03F-9F98FF5D488D"",""TransactionType"":""CONFIRMED""},{""Id"":""C30238C3-BC28-4994-BDBA-700888E96A37"",""TransactionType"":""CONFIRMED""},{""Id"":""6639A7A3-C7C2-4BAA-A486-E86A89E9B650"",""TransactionType"":""NO_CHOICE""},{""Id"":""642BF325-1E24-45C7-93B4-1860D473D34F"",""TransactionType"":""NO_CHOICE""},{""Id"":""4654CBE2-E93F-4BA6-B8F2-7A73D4B377E4"",""TransactionType"":""NO_CHOICE""},{""Id"":""7DBAD929-126A-43D6-911D-B0114E36FE61"",""TransactionType"":""NO_CHOICE""},{""Id"":""28659942-7DF3-4331-8D2D-E41D70753440"",""TransactionType"":""NO_CHOICE""}],""dsDataElements"":{}}",0,198,1,0,3,2,0,2,0
OPTIONS,/request/v1/consentreceipts,,0,0,0,0,3,0,0,0,0
GET,/embed/widget/subxGDL.min.js,,0,0,0,0,3,2,0,0,0
GET,/api/tag/da6ecc9b47fdaed8ca59cf2c13f8695d/latest.min.js,,0,0,0,0,4,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-7.ts,,0,0,0,0,6,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-6.ts,,0,0,0,0,6,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-5.ts,,0,0,0,0,6,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-4.ts,,0,0,0,0,6,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-3.ts,,0,0,0,0,6,2,0,0,0
GET,/v1/jwplayer6/ping.gif?h=-1507078380&e=s&n=3242636668129640&abc=1&aid=f8vXkNNVEeqPsYbDDXgZUw&amp=0&ask=7yF4gUTx&at=1&c=1&ccp=0&cp=0&d=2&eb=0&ed=6&emi=12rc7na1j2nr&i=0&id=Hs6pBnvc&lid=zigpl9g42oz1&lsa=set&mt=1&pbd=1&pbr=1&pgi=1l8rnsm1t6yu&ph=1&pid=1BWlFwPe&pii=0&pl=450&plc=1&pli=uk84mgpn99nh&pp=hlsjs&ppm=VOD&prc=1&ps=4&pss=1&pt=New%20Study%20Finds%20Singles%20Want%20Emotional%20Maturity%2C%20Security%20%7C%20Time&pu=https%3A%2F%2Ftime.com%2F6115383%2Fmatch-singles-in-america-study-2021%2F%3Futm_source%3Dpocket-newtab-global-en-GB&pv=8.23.2&pyc=1&s=1&sdk=0&stc=1&stpe=0&t=5%20Ways%20Love%20Is%20Good%20for%20Your%20Health&tv=3.36.1&vb=1&vi=1&vl=90&wd=800&abm=1&bpv=4.0.9&bwe=500&cae=0&cct=1&cdid=jw-%5Bobject%20Object%5D-b595fb45-1f0c-43f4-8b97-5761cefda222&dnt=1&drm=0&ff=1090&fid=6e91fec2-01f6-4a1a-9b56-f91c1d8eb00e&fsm=0&l=2&lng=en&mk=hls&mu=https%3A%2F%2Fcdn.jwplayer.com%2Fmanifests%2FHs6pBnvc.m3u8&pcp=0&pd=2&pdr=https%3A%2F%2Fgetpocket.com%2Frecommendations&plng=en&pni=0&pr=7&q=8&qcr=initial%20choice&sbr=370&sp=0&strt=2230&tb=4&tt=1&vd=133&vh=180&vs=5&vw=320&sa=1637157266649,,0,0,0,0,3,12,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4-2.ts,,0,0,0,0,6,2,0,0,0
GET,/6195b252_272a46e2476ce0988182e7ea27f98e08e06db8d0/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331104.mp4.m3u8,,0,0,0,0,6,2,0,0,0
GET,/6195b252_8df454f432457ff69a7e0cd8f073a272709922a2/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331097.mp4-1.ts,,0,0,0,0,6,2,0,0,0
GET,/um/ixmatch.html,,0,0,0,0,2,1,0,0,0
GET,/strips/Hs6pBnvc-120.jpg,,0,0,0,0,2,1,0,0,0
GET,/6195b252_8df454f432457ff69a7e0cd8f073a272709922a2/content/conversions/eLnWahTz/videos/Hs6pBnvc-33331097.mp4.m3u8,,0,0,0,0,6,2,0,0,0
GET,/player/v/8.23.2/vttparser.js,,0,0,0,0,4,3,0,0,0
GET,/thumbnails/ykmbpep6-720.jpg,,0,0,0,0,2,1,0,0,0
GET,/thumbnails/eab8tjhd-720.jpg,,0,0,0,0,2,1,0,0,0
GET,/strips/Hs6pBnvc-120.vtt,,0,0,0,0,2,1,0,0,0
GET,/manifests/Hs6pBnvc.m3u8,,0,0,0,0,2,1,0,0,0
GET,/v1/clienta/ping.gif?h=2053236447&e=ae&n=4123843641194568&abc=1&aid=f8vXkNNVEeqPsYbDDXgZUw&amp=0&ask=7yF4gUTx&at=1&c=1&ccp=0&cp=0&d=2&eb=0&ed=6&emi=12rc7na1j2nr&i=0&id=Hs6pBnvc&lid=zigpl9g42oz1&lsa=set&mt=1&pbd=1&pbr=1&pgi=1l8rnsm1t6yu&ph=1&pid=1BWlFwPe&pii=0&pl=450&plc=1&pli=uk84mgpn99nh&pp=hlsjs&ppm=VOD&prc=1&ps=4&pss=1&pt=New%20Study%20Finds%20Singles%20Want%20Emotional%20Maturity%2C%20Security%20%7C%20Time&pu=https%3A%2F%2Ftime.com%2F6115383%2Fmatch-singles-in-america-study-2021%2F%3Futm_source%3Dpocket-newtab-global-en-GB&pv=8.23.2&pyc=0&s=1&sdk=0&stc=1&stpe=0&t=5%20Ways%20Love%20Is%20Good%20for%20Your%20Health&tv=3.36.1&vb=1&vi=1&vl=90&wd=800&ab=1&abid=1hor6cx1c4g9&adi=1hor6cx1c4g9&apid=1hor6cx1c4g9&awi=1&awc=1&p=0&pc=0&pi=0&pr=7&vu=pubads.g.doubleclick.net&aml=0&flpy=USD&vpb=%7B%22emx.id%22%3A%22146035%22%2C%22emx.type%22%3A%22OpenRTB%22%2C%22emx.pubid%22%3A%221973%22%2C%22emx.result%22%3A0%2C%22emx.code%22%3A0%2C%22emx.timeForBidResponse%22%3A177%2C%22districtm.id%22%3A%22597578%22%2C%22districtm.type%22%3A%22OpenRTB%22%2C%22districtm.pubid%22%3A%22102121%22%2C%22districtm.result%22%3A0%2C%22districtm.code%22%3A0%2C%22districtm.timeForBidResponse%22%3A178%2C%22rubicon.pubid%22%3A%2220996%20%22%2C%22rubicon.result%22%3A0%2C%22rubicon.code%22%3A0%2C%22rubicon.timeForBidResponse%22%3A178%2C%22indexexchange.id%22%3A%22690981%22%2C%22indexexchange.type%22%3A%22OpenRTB%22%2C%22indexexchange.result%22%3A0%2C%22indexexchange.code%22%3A0%2C%22indexexchange.timeForBidResponse%22%3A176%2C%22appnexus.id%22%3A%2222267870%22%2C%22appnexus.result%22%3A0%2C%22appnexus.code%22%3A0%2C%22appnexus.timeForBidResponse%22%3A537%2C%22pubmatic.id%22%3A%223204805%22%2C%22pubmatic.type%22%3A%22OpenRTB%22%2C%22pubmatic.pubid%22%3A%22159968%22%2C%22pubmatic.result%22%3A0%2C%22pubmatic.code%22%3A0%2C%22pubmatic.timeForBidResponse%22%3A174%7D&vto=3000&aec=21005&apt=1&atu=https%3A%2F%2Fpubads.g.doubleclick.net%2Fgampad%2Fads%3Fiu%3D%2F21801468956%2Ftime.jw.vid.section%2Fliving%26description_u&ec=900&iu=%2F21801468956%2Ftime.jw.vid.section%2Fliving&sa=1637157265294,,0,0,0,0,3,49,0,0,0
GET,/v1/clienta/ping.gif?h=-1238788945&e=abr&n=6778583608010750&abc=0&aid=f8vXkNNVEeqPsYbDDXgZUw&amp=0&ask=7yF4gUTx&at=1&c=1&ccp=0&cp=0&d=2&eb=0&ed=6&emi=12rc7na1j2nr&i=0&id=Hs6pBnvc&lid=zigpl9g42oz1&lsa=set&mt=1&pbd=1&pbr=1&pgi=1l8rnsm1t6yu&ph=1&pid=1BWlFwPe&pii=0&pl=450&plc=1&pli=uk84mgpn99nh&pp=hlsjs&ppm=VOD&prc=1&ps=4&pss=1&pt=New%20Study%20Finds%20Singles%20Want%20Emotional%20Maturity%2C%20Security%20%7C%20Time&pu=https%3A%2F%2Ftime.com%2F6115383%2Fmatch-singles-in-america-study-2021%2F%3Futm_source%3Dpocket-newtab-global-en-GB&pv=8.23.2&pyc=0&s=1&sdk=0&stc=1&stpe=0&t=5%20Ways%20Love%20Is%20Good%20for%20Your%20Health&tv=3.36.1&vb=1&vi=1&vl=90&wd=800&ab=1&abid=1hor6cx1c4g9&abo=pre&apid=1hor6cx1c4g9&awi=1&awc=1&p=-1&pc=0&pi=0&pr=7&aml=0&flpy=USD&vpb=%7B%22emx.id%22%3A%22146035%22%2C%22emx.type%22%3A%22OpenRTB%22%2C%22emx.pubid%22%3A%221973%22%2C%22emx.result%22%3A0%2C%22emx.code%22%3A0%2C%22emx.timeForBidResponse%22%3A177%2C%22districtm.id%22%3A%22597578%22%2C%22districtm.type%22%3A%22OpenRTB%22%2C%22districtm.pubid%22%3A%22102121%22%2C%22districtm.result%22%3A0%2C%22districtm.code%22%3A0%2C%22districtm.timeForBidResponse%22%3A178%2C%22rubicon.pubid%22%3A%2220996%20%22%2C%22rubicon.result%22%3A0%2C%22rubicon.code%22%3A0%2C%22rubicon.timeForBidResponse%22%3A178%2C%22indexexchange.id%22%3A%22690981%22%2C%22indexexchange.type%22%3A%22OpenRTB%22%2C%22indexexchange.result%22%3A0%2C%22indexexchange.code%22%3A0%2C%22indexexchange.timeForBidResponse%22%3A176%2C%22appnexus.id%22%3A%2222267870%22%2C%22appnexus.result%22%3A0%2C%22appnexus.code%22%3A0%2C%22appnexus.timeForBidResponse%22%3A537%2C%22pubmatic.id%22%3A%223204805%22%2C%22pubmatic.type%22%3A%22OpenRTB%22%2C%22pubmatic.pubid%22%3A%22159968%22%2C%22pubmatic.result%22%3A0%2C%22pubmatic.code%22%3A0%2C%22pubmatic.timeForBidResponse%22%3A174%7D&vto=3000&sa=1637157264725,,0,0,0,0,3,37,0,0,0
GET,/v1/clienta/ping.gif?h=-1696308412&e=abq&n=2067154181236044&abc=0&aid=f8vXkNNVEeqPsYbDDXgZUw&amp=0&ask=7yF4gUTx&at=1&c=1&ccp=0&cp=0&d=2&eb=0&ed=6&emi=12rc7na1j2nr&i=0&id=Hs6pBnvc&lid=zigpl9g42oz1&lsa=set&mt=1&pbd=1&pbr=1&pgi=1l8rnsm1t6yu&ph=1&pid=1BWlFwPe&pii=0&pl=450&plc=1&pli=uk84mgpn99nh&pp=hlsjs&ppm=VOD&prc=1&ps=4&pss=1&pt=New%20Study%20Finds%20Singles%20Want%20Emotional%20Maturity%2C%20Security%20%7C%20Time&pu=https%3A%2F%2Ftime.com%2F6115383%2Fmatch-singles-in-america-study-2021%2F%3Futm_source%3Dpocket-newtab-global-en-GB&pv=8.23.2&pyc=0&s=1&sdk=0&stc=1&stpe=0&t=5%20Ways%20Love%20Is%20Good%20for%20Your%20Health&tv=3.36.1&vb=1&vi=1&vl=90&wd=800&ab=1&abid=1hor6cx1c4g9&abo=pre&apid=1hor6cx1c4g9&awi=1&awc=1&p=-1&pc=0&pi=0&pr=0&aml=0&flpy=USD&vpb=%7B%22emx.id%22%3A%22146035%22%2C%22emx.type%22%3A%22OpenRTB%22%2C%22emx.pubid%22%3A%221973%22%2C%22districtm.id%22%3A%22597578%22%2C%22districtm.type%22%3A%22OpenRTB%22%2C%22districtm.pubid%22%3A%22102121%22%2C%22rubicon.pubid%22%3A%2220996%20%22%2C%22indexexchange.id%22%3A%22690981%22%2C%22indexexchange.type%22%3A%22OpenRTB%22%2C%22appnexus.id%22%3A%2222267870%22%2C%22pubmatic.id%22%3A%223204805%22%2C%22pubmatic.type%22%3A%22OpenRTB%22%2C%22pubmatic.pubid%22%3A%22159968%22%7D&vto=3000&bpv=4.0.9&rtp=%7B%7D&tpi=&sa=1637157264175,,0,0,0,0,3,21,0,0,0
GET,/v1/jwplayer6/ping.gif?h=1433195291&e=e&n=5857779333928662&abc=0&aid=f8vXkNNVEeqPsYbDDXgZUw&amp=0&ask=7yF4gUTx&at=1&c=1&ccp=0&cp=0&d=2&eb=0&ed=6&emi=12rc7na1j2nr&i=0&id=Hs6pBnvc&lid=zigpl9g42oz1&lsa=set&mt=1&pbd=1&pbr=1&pgi=1l8rnsm1t6yu&ph=1&pid=1BWlFwPe&pii=0&pl=450&plc=1&pli=uk84mgpn99nh&pp=hlsjs&ppm=VOD&prc=1&ps=4&pss=1&pt=New%20Study%20Finds%20Singles%20Want%20Emotional%20Maturity%2C%20Security%20%7C%20Time&pu=https%3A%2F%2Ftime.com%2F6115383%2Fmatch-singles-in-america-study-2021%2F%3Futm_source%3Dpocket-newtab-global-en-GB&pv=8.23.2&pyc=0&s=1&sdk=0&stc=1&stpe=0&t=5%20Ways%20Love%20Is%20Good%20for%20Your%20Health&tv=3.36.1&vb=1&vi=1&vl=90&wd=800&ab=1&bpv=4.0.9&cae=0&cb=0&cdid=jw-%5Bobject%20Object%5D-b595fb45-1f0c-43f4-8b97-5761cefda222&cme=0&dd=0&dnt=1&flc=1&fv=&ga=1&lng=en&mk=hls&mu=https%3A%2F%2Fcdn.jwplayer.com%2Fmanifests%2FHs6pBnvc.m3u8&pbc=0&pd=2&pdr=https%3A%2F%2Fgetpocket.com%2Frecommendations&plng=en&plt=4950&pni=0&po=0&pogt=Singles%20Are%20Starting%20to%20Care%20Less%20About%20Looks.%20Here%E2%80%99s%20What%20They%20Want%20Instead&rf=%2F%2Fcdn.jwplayer.com%2Fv2%2Fplaylists%2FCb2d4zeA%3Frelated_media_id%3DMEDIAID&sn=%5Bobject%20Object%5D&sp=0&st=1840&sa=1637157264161,,0,0,0,0,3,15,0,0,0
